,ADH3_real_flux,ADH3_sim_flux,ALD5_real_flux,ALD5_sim_flux,ALD6_real_flux,ALD6_sim_flux,COX5A_real_flux,COX5A_sim_flux,CTP1_real_flux,CTP1_sim_flux,DAL7_real_flux,DAL7_sim_flux,FUM1_real_flux,FUM1_sim_flux,GND2_real_flux,GCV2_sim_flux,GCV2_real_flux,GLY1_sim_flux,GLY1_real_flux,GND2_sim_flux,GPD1_real_flux,GPD1_sim_flux,ICL1_real_flux,ICL1_sim_flux,IDP1_real_flux,IDP1_sim_flux,IDP2_real_flux,IDP2_sim_flux,LSC1_real_flux,LSC1_sim_flux,MAE1_real_flux,MAE1_sim_flux,MDH1_real_flux,MDH1_sim_flux,MDH3_real_flux,MDH3_sim_flux,OAC1_real_flux,OAC1_sim_flux,PCK1_real_flux,PCK1_sim_flux,PDA1_real_flux,PDA1_sim_flux,PGM1_real_flux,PGM1_sim_flux,PGM2_real_flux,PGM2_sim_flux,RPE1_real_flux,RPE1_sim_flux,SDH1_real_flux,SDH1_sim_flux,SER33_real_flux,SER33_sim_flux,SFC1_real_flux,SFC1_sim_flux,SOL3_real_flux,SOL3_sim_flux,SOL4_real_flux,SOL4_sim_flux,TAL1_real_flux,TAL1_sim_flux,ZWF1_real_flux,ZWF1_sim_flux
r_1050,0.485312899,0.15032768799950563,0.290883978,0.15191759731527593,-0.00495467,0.06211413104890151,0.300223421,0.1403268949426803,0.419844446,0.0777518084778499,0.306935608,0.17304825311146566,0.23109824,0.04536025520497711,0.31277346,0.2771291464348522,0.147419536,0.16424901435716432,0.241904835,0.2203551903239923,0.438775884,0.22936134660717755,0.287027553,0.21625320645346924,0.411369804,0.06273396546196164,0.168314019,0.1696019011022233,0.415670013,0.21084072197112969,0.326273836,0.044571629620024644,0.144221205,0.012864516909105048,0.390408719,0.11295255638933188,0.409290762,0.1170800317044503,0.306244745,0.17593417616587503,0.098800618,-0.10510485844527295,0.247269136,0.09405807777925723,0.326405473,0.1412270661536139,0.134530528,-0.03257636260207504,0.306244745,0.17593418194286503,0.457097918,0.18536867915882194,0.210228155,0.12419398751410338,0.205394262,0.07313084140158851,0.354683877,0.20365688249603708,0.170005226,0.09068583031556385,0.023003539,-0.09639395135650985
r_0466,1.808429119,0.8498629428635942,1.262192366,0.9148735590293389,0.110984609,0.3120623592957743,1.145562404,0.7884958273474933,1.621649173,0.6408387234275057,1.244738866,0.9009126639592449,0.889930942,0.41281689764654883,1.256154901,1.2457726200923456,0.788893731,0.8390250464730181,1.021822083,1.0550838200247783,1.639899823,1.107267240021482,1.22750081,1.0520534688300014,1.605842023,0.6087333500976478,0.842571963,0.8769758389890905,1.628688346,1.1104829518931703,1.351008128,0.6749119999163614,0.701213447,0.33245029184013447,1.540054496,0.7602935805903722,1.246244439,0.6783844600256055,0.936146144,0.8772285575073142,0.306851918,0.0,0.76683465,0.7252131140818037,1.00625,0.885853721287893,0.414212417,0.1080751334998319,0.936146144,0.8772285784646003,1.391673917,0.9372385607793055,0.651707279,0.7296001106164125,0.640285174,0.5900605058272358,1.087962905,1.0286664734402482,0.532328863,0.6321309742211314,0.079012156,0.0
r_0467,11.86206897,12.195693169351973,14.13329985,13.726127479928804,4.330381615,3.9610406004033294,11.64825886,11.263562963208493,11.52787888,11.875163897958867,12.39639936,12.102749184207582,7.800579194,7.747492778475001,13.58691961,13.34713340238407,14.49891054,11.085146966124151,11.46789518,13.106980532221948,14.00175921,13.869346539073838,13.71930632,13.278514483232781,12.62069704,12.963302274457453,11.78699065,11.272858844678868,15.39047359,15.066544570746194,10.38605814,10.4988707850042,8.749751343,8.669724327704659,12.10463215,12.208670850648902,9.88217744,9.910758089006197,11.88516395,11.336253961160814,7.3919962,6.929312001126469,13.16833288,12.470395875316072,14.23468284,13.644784719472474,3.797537199,3.7930922494693498,11.88516395,11.336253927889725,12.50177364,12.268580799946065,11.60058979,10.958102468257934,10.83769112,10.35129244600777,14.08075067,13.452997861136723,10.92177321,10.34519685198574,6.11494076,5.518048752378539
r_0886,12.94201788,11.959820214910412,14.83609995,13.433518429998326,4.359118701,3.901431039014826,12.3255547,11.048056957901366,12.48092577,11.55828830136078,13.11124939,11.906164829003481,8.323591,7.524913542018091,14.31166329,13.223049473108953,14.90132603,10.91412515218737,12.04304651,12.94584217278188,14.97848635,13.692849305703698,14.40735818,13.10429338398588,13.55913441,12.61887226350554,12.22781308,11.085993672704516,16.34127019,14.814617496226221,11.15387621,10.165290211273886,9.12174259,8.398072958462018,13.00021798,11.913583723005663,10.61604292,9.711092727938315,12.4105939,11.17386935004382,7.543047144,6.513631746885622,13.55575456,12.135497995586093,14.76734453,13.338530389115757,4.019394561,3.5612535858667127,12.4105939,11.173869319038614,13.32377351,12.084932055178797,11.92293962,10.736626880907455,11.14159079,10.06553776768288,14.67952879,13.252236258582437,11.1491552,10.087254892495908,6.11494076,5.1368193515700415
r_0959,21.21629539,20.175570464793406,23.65971029,22.367498064041158,6.899173337,6.727771095223993,19.13147849,18.662825798784255,20.04055593,18.737136381198496,21.66403257,20.49140725142309,12.84134784,11.797346419029788,24.21926825,23.594630810894905,24.21440456,18.881636457134608,19.91421387,22.839985416831727,24.88597192,24.0934890116265,24.46022683,23.00144329118641,22.13089261,20.80815534996071,19.89192132,18.87676581034138,27.13472592,25.419260319211695,16.87700748,15.816793689048481,14.44923658,13.422099723718926,20.60010632,19.458492844375836,17.54741041,16.295546732345183,20.49186441,19.46606479562899,11.08259006,8.744050896816871,20.59646492,19.456221187567394,23.43691632,22.042310856524278,4.526713355,3.9674732723086006,20.49186441,19.46606473929079,21.69295608,20.967944651096012,19.03909393,18.07619855305978,17.12616286,16.052734914554126,24.31640739,22.99992890093451,17.5892597,16.389544072053358,6.33120703,5.643823152253475
r_2115,20.06195746,20.08792112660982,22.24897024,22.266611472579818,6.674968524,6.700145555773916,18.55199942,18.58206850637348,18.62795431,18.647574565181348,20.36898686,20.407518075876535,11.72674227,11.736536786583372,22.71962215,23.47574895814842,23.48449997,18.805545785647155,18.75719149,22.753404366767242,23.97020537,24.001378248406912,22.88249949,22.91282403292726,20.70360192,20.715748323293685,18.7582347,18.795864590597372,25.29636408,25.314233846861093,15.72084501,15.730970967090219,13.34298111,13.357528031226927,19.3487862,19.365887073365105,16.19469244,16.223660461328866,19.34656322,19.389282381148824,8.041365862,8.023374188030798,19.35261561,19.358868408587156,21.9307518,21.940753676283226,3.9261436,3.922250124316808,19.34656322,19.389282324013767,20.85048922,20.884195093402646,17.95552145,17.997747856355655,15.96430348,15.97128482143964,22.87498123,22.90814497136925,16.29614041,16.310422000024406,5.602576212,5.580278713270953
r_2116,1.154337929,0.0,1.410740047,0.0,0.224204813,0.027625539450077112,0.57947907,0.0,1.412601624,0.0,1.295045706,0.0,1.114605566,0.0,1.499646103,0.0,0.729904584,0.0,1.157022378,0.0,0.915766551,0.0,1.577727334,0.0,1.42729069,0.0,1.133686622,0.0,1.838361843,0.0,1.15616247,0.0,1.106255472,0.0,1.251320122,0.0,1.352717976,0.0,1.145301192,0.0,3.041224194,0.0014514999982006005,1.243849311,0.0,1.506164522,0.0,0.600569756,0.0009225279153084603,1.145301192,0.0,0.84246686,0.0,1.083572478,0.0,1.161859377,0.0,1.441426158,0.0,1.293119298,0.0,0.728630818,0.0012927289684804277
r_0112,0.541307687,0.11502583639165247,0.597067646,0.1323976290526825,0.194478046,0.03625413319562053,0.374540887,0.10598112087073337,0.572932803,0.11753565981924495,0.495206652,0.11009122009840815,0.303758115,0.07980298514253727,0.487406232,0.11949713318213506,0.530689349,0.09985692203533264,0.454391511,0.11362387789483723,0.515045924,0.12088074821300526,0.559917918,0.11629870245358112,0.570244797,0.1212695469368721,0.53258435,0.1061700026378756,0.770065103,0.13783056524727055,0.570021808,0.1126286926888177,0.410049698,0.08474009148317438,0.564675372,0.12153036732453176,0.740287271,0.09433931413617344,0.428345233,0.10076472485454262,2.376191152,0.7423178327535676,0.543098568,0.12776006139143453,0.605022064,0.13327767032692078,0.2465361,0.059348199653532344,0.428345233,0.10076472590028931,0.45427588,0.10990799383941696,0.482942946,0.1029540803262978,0.533105091,0.10689031176764756,0.544726755,0.12045183094758083,0.549321711,0.10383515381608675,0.228521569,0.08339198439460307
r_2034,1.672635047,1.2998603796102317,1.908203282,1.4961719710836052,0.57206456,0.40969454334063804,1.101410254,1.1976497135947515,1.775811608,1.199195046987368,1.489686519,1.2440962799125836,1.106345819,0.9018232857145849,1.4708495,2.1186593027808573,1.550506711,1.128442623486924,1.45823332,1.2840174145771803,1.673832061,1.3660243662461966,1.3733957,1.3142445233730133,1.791208947,0.990922740315326,1.504686999,1.1997874669568689,1.548743271,1.5575673821147042,2.172602845,1.421893946596037,1.286958042,0.5990291385092877,2.001353149,1.3733654487066618,1.076760674,1.0660903718015171,1.412618456,1.1387013353902302,0.322183273,0.43573364485674243,2.050018089,1.4437646976538425,2.193518792,1.5061169610172442,1.719458818,0.7095619865522349,1.412618456,1.1387013471894876,1.322731904,1.2420257141899547,1.653449722,1.1161473500152954,1.965874193,1.20792411159786,1.659460869,1.361177346026701,1.711186328,1.1733990092141335,3.113727501,0.9970274154061383
r_1239,1.544426862,0.0,1.645496626,0.0,0.365297488,0.0,0.786992284,0.0,1.162698387,0.0,0.74261697,0.0,0.751850311,0.0,0.696549405,0.0,1.47913082,0.0,0.790674845,0.0,0.937105837,0.0,0.669508992,0.0,0.89316289,0.0,0.612452272,0.0,0.788324055,0.0,1.708313362,0.0,0.751534857,0.3585962459373404,1.14458781,0.0,1.056488168,0.0,0.953822169,0.0,2.042938794,0.0,1.566519199,0.0,3.215045295,0.0,1.06240127,0.0,0.953822169,0.0,1.027802689,0.0,1.27052431,0.0,1.677203585,0.0,0.747591122,0.0,0.831882956,0.0,1.862792455,0.0
r_4041,0.3716,0.4777748378371141,0.4126,0.5499308480164579,0.1387,0.15058627828173696,0.256,0.4402064303658035,0.37,0.48819971731405964,0.35,0.45727826443020025,0.2097,0.3314721238415645,0.338,0.4963469531636329,0.3745,0.4147687704690922,0.318,0.47195162007593694,0.34,0.5020939789427071,0.386,0.4830618533060132,0.372,0.5037089052329531,0.356,0.44099097546017213,0.423,0.572497258231555,0.411,0.4678179883168505,0.29,0.35197903998561086,0.405,0.5047922567853276,0.29,0.39185066526797996,0.4,0.4185394480693755,0.17,0.377681046553152,0.37,0.530668104907448,0.41,0.5535862144130779,0.1316,0.24651050020488116,0.293,0.4185394524130211,0.33,0.45651721022774305,0.339,0.4276332220274631,0.3557,0.4439828735281647,0.3843,0.5003124150492184,0.361,0.4312928758662127,0.16,0.34637950108344573
