;ADH3 (YMR083W)_maximum;ADH3 (YMR083W)_minimum;ALD5 (YER073W)_maximum;ALD5 (YER073W)_minimum;ALD6 (YPL061W)_maximum;ALD6 (YPL061W)_minimum;COX5A (YNL052W)_maximum;COX5A (YNL052W)_minimum;CTP1 (YBR291C)_maximum;CTP1 (YBR291C)_minimum;DAL7 (YIR031C)_maximum;DAL7 (YIR031C)_minimum;FUM1 (YPL262W)_maximum;FUM1 (YPL262W)_minimum;GCV2 (YMR189W)_maximum;GCV2 (YMR189W)_minimum;GLY1 (YEL046C)_maximum;GLY1 (YEL046C)_minimum;GND2 (YGR256W)_maximum;GND2 (YGR256W)_minimum;GPD1 (YDL022W)_maximum;GPD1 (YDL022W)_minimum;ICL1 (YER065C)_maximum;ICL1 (YER065C)_minimum;IDP1 (YDL066W)_maximum;IDP1 (YDL066W)_minimum;IDP2 (YLR174W)_maximum;IDP2 (YLR174W)_minimum;LSC1 (YOR142W)_maximum;LSC1 (YOR142W)_minimum;MAE1 (YKL029C)_maximum;MAE1 (YKL029C)_minimum;MDH1 (YKL085W)_maximum;MDH1 (YKL085W)_minimum;MDH3 (YDL078C)_maximum;MDH3 (YDL078C)_minimum;OAC1 (YKL120W)_maximum;OAC1 (YKL120W)_minimum;PCK1 (YKR097W)_maximum;PCK1 (YKR097W)_minimum;PDA1 (YER178W)_maximum;PDA1 (YER178W)_minimum;PGM1 (YKL127W)_maximum;PGM1 (YKL127W)_minimum;PGM2 (YMR105C)_maximum;PGM2 (YMR105C)_minimum;RPE1 (YJL121C)_maximum;RPE1 (YJL121C)_minimum;SDH1 (YKL148C)_maximum;SDH1 (YKL148C)_minimum;SER33 (YIL074C)_maximum;SER33 (YIL074C)_minimum;SFC1 (YJR095W)_maximum;SFC1 (YJR095W)_minimum;SOL3 (YHR163W)_maximum;SOL3 (YHR163W)_minimum;SOL4 (YGR248W)_maximum;SOL4 (YGR248W)_minimum;TAL1 (YLR354C)_maximum;TAL1 (YLR354C)_minimum;ZWF1 (YNL241C)_maximum;ZWF1 (YNL241C)_minimum
r_2815;-1.2307550995465001e-12;0.0;1.637076978981829e-12;0.0;3.858564038706393e-14;0.0;-1.231665178468169e-12;0.0;3.7731195845978337e-13;0.0;-2.8559683113030176e-13;0.0;5.087777262755339e-13;0.0;6.846059884608698e-14;0.0;-4.0642519160891424e-13;0.0;1.6187521306621013e-13;0.0;1.2532291626510568e-12;0.0;3.5828570547322808e-12;0.0;2.608576502931823e-13;0.0;1.9305365873625146e-13;0.0;9.298228172826193e-13;0.0;-1.803328084127086e-13;0.0;4.0399020771783447e-13;0.0;-5.178611148752192e-13;0.0;1.7267149571110955e-14;0.0;-5.178611148752186e-13;0.0;-3.0462546996247027e-13;0.0;4.235064567975749e-14;0.0;1.450596502802248e-13;0.0;-2.576268998906145e-12;0.0;-3.883958361564143e-13;0.0;9.076528463466583e-13;0.0;0.0;0.0;-5.030826112797112e-13;0.0;-4.275671235842079e-13;0.0;-1.9479699052332807e-12;0.0;3.937259299773263e-13;0.0
r_2816;-1.2307550995465005e-12;0.0;1.6370769789818306e-12;0.0;3.8585640387063955e-14;0.0;-1.231665178468168e-12;0.0;1.2577065281992762e-13;0.0;-5.431917551015082e-13;0.0;5.087777262755345e-13;0.0;6.8460598846087e-14;0.0;-4.0642519160891414e-13;0.0;-4.66075003387697e-12;0.0;1.2532291626510554e-12;0.0;3.582857054732286e-12;0.0;2.608576502931823e-13;0.0;1.930536587362518e-13;0.0;9.298228172826195e-13;0.0;-1.8033280841270873e-13;0.0;4.0399020771783437e-13;0.0;-5.178611148752192e-13;0.0;1.726714957111095e-14;0.0;-5.178611148752186e-13;0.0;-3.0462546996247047e-13;0.0;4.235064567975754e-14;0.0;1.4505965028022487e-13;0.0;-3.007749990362529e-12;0.0;-3.88395836156414e-13;0.0;9.076528463466589e-13;0.0;0.0;0.0;-6.288532640996385e-13;0.0;-4.275671235842076e-13;0.0;-2.3348680602768946e-12;0.0;3.937259299773259e-13;0.0
r_2817;-1.2307550995465001e-12;0.0;0.0;0.0;3.858564038706394e-14;0.0;-1.23166517846817e-12;0.0;1.257706528199278e-13;0.0;-6.232447988217209e-13;0.0;5.087777262755347e-13;0.0;6.846059884608694e-14;0.0;-4.0642519160891424e-13;0.0;-4.4018194764393605e-12;0.0;1.2532291626510552e-12;0.0;3.5828570547322808e-12;0.0;2.608576502931823e-13;0.0;1.9305365873625156e-13;0.0;9.2982281728262e-13;0.0;-1.8033280841270865e-13;0.0;4.0399020771783447e-13;0.0;-5.178611148752193e-13;0.0;1.7267149571110952e-14;0.0;-5.178611148752186e-13;0.0;-3.0462546996247007e-13;0.0;4.235064567975759e-14;0.0;1.4505965028022484e-13;0.0;-2.2822253306603987e-12;0.0;-3.883958361564143e-13;0.0;9.076528463466576e-13;0.0;0.0;0.0;-6.28853264099639e-13;0.0;-4.275671235842079e-13;0.0;-2.334868060276893e-12;0.0;3.937259299773261e-13;0.0
r_2818;-1.2307550995465005e-12;0.0;1.3565162443178506e-29;0.0;3.858564038706398e-14;0.0;-1.2316651784681676e-12;0.0;1.2577065281992762e-13;0.0;-6.215911511562274e-13;0.0;5.087777262755346e-13;0.0;6.846059884608703e-14;0.0;-4.0642519160891414e-13;0.0;-4.401819476439354e-12;0.0;1.2532291626510554e-12;0.0;3.5828570547322674e-12;0.0;2.608576502931823e-13;0.0;8.635836530955117e-13;0.0;9.298228172826195e-13;0.0;-1.803328084127088e-13;0.0;4.0399020771783416e-13;0.0;-5.178611148752192e-13;0.0;1.7267149571110964e-14;0.0;-5.178611148752186e-13;0.0;-3.0462546996247017e-13;0.0;4.235064567975754e-14;0.0;1.4505965028022481e-13;0.0;-2.0009815999530595e-12;0.0;-3.88395836156414e-13;0.0;9.076528463466589e-13;0.0;0.0;0.0;-6.288532640996384e-13;0.0;-4.275671235842076e-13;0.0;-2.3348680602768934e-12;0.0;3.9372592997732644e-13;0.0
r_2819;-1.2307550995465001e-12;0.0;1.3565162443178503e-29;0.0;3.858564038706393e-14;0.0;-1.2316651784681706e-12;0.0;7.54623916919563e-13;0.0;-6.215911511562272e-13;0.0;5.087777262755347e-13;0.0;6.846059884608694e-14;0.0;-4.0642519160891424e-13;0.0;-4.401819476439359e-12;0.0;1.253229162651057e-12;0.0;8.80394569739494e-13;0.0;2.608576502931823e-13;0.0;9.95955550194925e-13;0.0;9.298228172826203e-13;0.0;-1.8033280841270867e-13;0.0;9.034499568763937e-13;0.0;-5.178611148752192e-13;0.0;1.4673242828991596e-13;0.0;-5.178611148752186e-13;0.0;-3.0462546996247017e-13;0.0;4.235064567975752e-14;0.0;1.450596502802248e-13;0.0;-2.000981599953061e-12;0.0;-3.883958361564143e-13;0.0;9.076528463466581e-13;0.0;1.0896730072918625e-12;0.0;-1.098269047752841e-12;0.0;-4.275671235842079e-13;0.0;-2.3348680602768938e-12;0.0;3.9372592997732654e-13;0.0
r_2820;33.17941111678539;0.0;37.326837506164075;0.0;10.843394893394413;0.0;30.644872768889872;0.0;31.970000000562298;0.0;32.948998539777875;0.0;20.96688701326914;0.0;35.20000000011994;0.0;30.184047615460752;0.0;35.71394946716533;0.0;37.78766266260974;0.0;36.17477462104079;0.0;34.5000000010583;0.0;30.408437804776273;0.0;41.01343874230023;0.0;28.85659162299278;0.0;23.00000000039416;0.0;33.17941111776991;0.0;26.95827153094036;0.0;30.875285345261386;0.0;18.400000001746196;0.0;33.870648848749134;0.0;37.096424929392604;0.0;10.580000001789623;0.0;30.875285345504;0.0;33.40982369476446;0.0;29.697745690423815;0.0;28.11033441979826;0.0;36.635599775878745;0.0;28.095783836585046;0.0;14.993496456827677;0.0
r_2821;33.179411117410446;0.0;37.32683750794466;0.0;10.843394893299468;0.0;30.64487276852493;0.0;31.96999999989115;0.0;32.948998539570496;0.0;20.966887013027577;0.0;35.199999999851066;0.0;30.184047614959052;0.0;35.713949467171076;0.0;37.787662661811794;0.0;36.174774621122225;0.0;34.499999999352504;0.0;30.40843780405541;0.0;41.01343874221724;0.0;28.856591622718803;0.0;23.000000000831232;0.0;33.179411117952284;0.0;26.958271530809835;0.0;30.8752853455015;0.0;18.400000001018654;0.0;33.870648848294735;0.0;37.09642493006517;0.0;10.579999999901023;0.0;30.875285345063794;0.0;33.40982369479449;0.0;29.69774569063977;0.0;28.110334419748405;0.0;36.635599775772896;0.0;28.0957838363265;0.0;14.993496457035398;0.0
r_2822;33.1794111173942;0.0;37.32683750794471;0.0;10.843394893295034;0.0;30.644872768524895;0.0;31.969999999883722;0.0;32.948998539570496;0.0;20.966887013027577;0.0;35.199999999850924;0.0;30.184047614959052;0.0;35.713949467171076;0.0;37.787662661811794;0.0;36.174774621122225;0.0;34.499999999352504;0.0;30.40843780405607;0.0;41.01343874221865;0.0;28.856591622827988;0.0;23.000000000831232;0.0;33.1794111179523;0.0;26.958271530809963;0.0;30.8752853455015;0.0;18.400000001018654;0.0;33.87064884829382;0.0;37.096424930065176;0.0;10.579999999901023;0.0;30.875285345063826;0.0;33.40982369479433;0.0;29.69774569063977;0.0;28.110334419748405;0.0;36.635599775772896;0.0;28.0957838363265;0.0;14.993496457035398;0.0
r_2823;33.17941111739209;0.0;37.32683750796481;0.0;10.843394893274272;0.0;30.644872768524092;0.0;31.969999999864932;0.0;32.948998539570496;0.0;20.966887013027577;0.0;35.199999999850924;0.0;30.184047614971654;0.0;35.713949466636436;0.0;37.78766266161361;0.0;36.174774621122225;0.0;34.499999999352504;0.0;30.40843780405607;0.0;41.01343874221865;0.0;28.856591622828102;0.0;23.000000000831232;0.0;33.179411117952206;0.0;26.958271530866302;0.0;30.8752853455015;0.0;18.400000001018654;0.0;33.870648848293825;0.0;37.09642492992601;0.0;10.579999999901023;0.0;30.875285345062586;0.0;33.40982369479433;0.0;29.69774569063977;0.0;28.110334419748405;0.0;36.635599775772896;0.0;28.0957838363265;0.0;14.993496456826586;0.0
r_2824;33.17941111739209;0.0;37.32683750796481;0.0;10.843394893274272;0.0;30.644872768525605;0.0;31.969999999864932;0.0;32.948998539570496;0.0;20.966887013027577;0.0;35.19999999986757;0.0;30.184047614971654;0.0;35.713949466644706;0.0;37.78766266109588;0.0;36.174774621122225;0.0;34.49999999998656;0.0;30.40843780405607;0.0;41.01343874221865;0.0;28.856591622828113;0.0;23.000000000831232;0.0;33.179411117952206;0.0;26.958271530866302;0.0;30.8752853455015;0.0;18.400000001017965;0.0;33.870648848293825;0.0;37.09642492992601;0.0;10.579999999901023;0.0;30.875285345062586;0.0;33.40982369479433;0.0;29.69774569063977;0.0;28.11033441933015;0.0;36.635599775772896;0.0;28.0957838363265;0.0;14.993496457362395;0.0
r_2825;33.179411117392085;0.0;37.32683750796481;0.0;10.843394893274272;0.0;30.644872768525406;0.0;31.970000000019333;0.0;32.94899853968849;0.0;20.966887013027577;0.0;35.19999999986757;0.0;30.184047614968698;0.0;35.713949466644706;0.0;37.78766266109588;0.0;36.17477462112312;0.0;34.49999999998656;0.0;30.408437804055684;0.0;41.01343874221865;0.0;28.856591622828113;0.0;23.000000000831232;0.0;33.179411117952206;0.0;26.958271531010045;0.0;30.875285345501506;0.0;18.400000001330913;0.0;33.8706488482927;0.0;37.09642492992601;0.0;10.579999999901023;0.0;30.875285345062586;0.0;33.40982369479433;0.0;29.69774569063977;0.0;28.110334419992103;0.0;36.635599775772896;0.0;28.09578383632651;0.0;14.993496457282204;0.0
r_2826;33.179411117856844;0.0;37.32683750796481;0.0;10.843394893274272;0.0;30.644872768525406;0.0;31.97000000012362;0.0;32.94899853968849;0.0;20.966887013027602;0.0;35.19999999986757;0.0;30.18404761496856;0.0;35.713949466644706;0.0;37.78766266109588;0.0;36.17477462112116;0.0;34.49999999998656;0.0;30.408437804055684;0.0;41.0134387424211;0.0;28.856591622828113;0.0;23.000000000831232;0.0;33.179411117952206;0.0;26.958271532274505;0.0;30.875285345501506;0.0;18.400000001330913;0.0;33.870648848293925;0.0;37.09642492992601;0.0;10.579999999873591;0.0;30.875285345062586;0.0;33.40982369479433;0.0;29.69774569063977;0.0;28.110334419992103;0.0;36.635599775772896;0.0;28.095783836326685;0.0;14.993496457282204;0.0
r_2827;33.1794111178603;0.0;37.32683750796481;0.0;10.843394893274272;0.0;30.644872768525406;0.0;31.97000000012362;0.0;32.94899853968849;0.0;20.966887013027577;0.0;35.19999999986757;0.0;30.1840476149688;0.0;35.7139494666447;0.0;37.78766266109588;0.0;36.174774621122225;0.0;34.49999999998656;0.0;30.408437804055684;0.0;41.0134387426218;0.0;28.856591622828113;0.0;23.000000000831232;0.0;33.179411117952206;0.0;26.958271532274505;0.0;30.875285345501506;0.0;18.400000001292554;0.0;33.87064884829393;0.0;37.09642492992601;0.0;10.579999999873591;0.0;30.875285345062586;0.0;33.40982369479433;0.0;29.69774569063977;0.0;28.11033442011654;0.0;36.635599775772896;0.0;28.09578383632651;0.0;14.993496457282204;0.0
r_2828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
r_2829;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
r_2830;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
r_2831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
r_2832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
r_2833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
r_2834;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
r_2835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
r_2836;33.1794111178603;0.0;37.32683750796479;0.0;10.843394893274272;0.0;30.644872768525406;0.0;31.970000000123623;0.0;32.94899853968848;0.0;20.966887013027577;0.0;35.19999999986757;0.0;30.184047614968968;0.0;35.71394946664466;0.0;37.78766266109595;0.0;36.174774621122225;0.0;34.499999999986485;0.0;30.408437804055616;0.0;41.0134387426218;0.0;28.856591622828113;0.0;23.000000000831257;0.0;33.179411117952206;0.0;26.95827153227444;0.0;30.875285345501418;0.0;18.400000001292554;0.0;33.87064884829401;0.0;37.09642492992608;0.0;10.579999999873552;0.0;30.87528534506258;0.0;33.40982369479424;0.0;29.69774569063985;0.0;28.11033442011654;0.0;36.63559977577283;0.0;28.09578383632651;0.0;14.993496457282001;0.0
r_2837;33.1794111178603;0.0;37.32683750796479;0.0;10.843394893274272;0.0;30.644872768525406;0.0;31.970000000123623;0.0;32.94899853968849;0.0;20.966887013027577;0.0;35.19999999986757;0.0;30.184047614968968;0.0;35.71394946664466;0.0;37.78766266109595;0.0;36.174774621122225;0.0;34.499999999986485;0.0;30.408437804055616;0.0;41.0134387426218;0.0;28.856591622828113;0.0;23.000000000831257;0.0;33.179411117952206;0.0;26.95827153227444;0.0;30.875285345501418;0.0;18.400000001292554;0.0;33.87064884829401;0.0;37.09642492992608;0.0;10.579999999873552;0.0;30.87528534506258;0.0;33.40982369479424;0.0;29.69774569063985;0.0;28.11033442011654;0.0;36.63559977577283;0.0;28.09578383632651;0.0;14.993496457282001;0.0
r_2838;33.1794111178603;0.0;37.32683750796479;0.0;10.843394893274272;0.0;30.644872768525406;0.0;31.970000000123623;0.0;32.94899853968849;0.0;20.966887013027577;0.0;35.19999999986757;0.0;30.184047614968968;0.0;35.71394946664466;0.0;37.78766266109595;0.0;36.174774621122225;0.0;34.499999999986485;0.0;30.408437804055616;0.0;41.0134387426218;0.0;28.856591622828113;0.0;23.000000000831257;0.0;33.179411117952206;0.0;26.95827153227444;0.0;30.875285345501418;0.0;18.400000001292554;0.0;33.87064884829401;0.0;37.09642492992608;0.0;10.579999999873552;0.0;30.87528534506258;0.0;33.40982369479424;0.0;29.69774569063985;0.0;28.11033442011654;0.0;36.63559977577283;0.0;28.09578383632651;0.0;14.993496457282001;0.0
r_2839;33.1794111178603;0.0;37.32683750796479;0.0;10.843394893274272;0.0;30.644872768525406;0.0;31.970000000123623;0.0;32.94899853968849;0.0;20.966887013027577;0.0;35.19999999986757;0.0;30.184047614968968;0.0;35.71394946664466;0.0;37.78766266109595;0.0;36.174774621122225;0.0;34.499999999986485;0.0;30.408437804055616;0.0;41.0134387426218;0.0;28.856591622828113;0.0;23.000000000831257;0.0;33.179411117952206;0.0;26.95827153227444;0.0;30.875285345501418;0.0;18.400000001292554;0.0;33.87064884829401;0.0;37.09642492992608;0.0;10.579999999873552;0.0;30.87528534506258;0.0;33.40982369479424;0.0;29.69774569063985;0.0;28.11033442011654;0.0;36.63559977577283;0.0;28.09578383632651;0.0;14.993496457282001;0.0
r_2840;33.1794111178603;0.0;37.32683750796479;0.0;10.843394893274272;0.0;30.644872768525406;0.0;31.970000000123623;0.0;32.94899853968849;0.0;20.966887013027577;0.0;35.19999999986757;0.0;30.184047614968968;0.0;35.71394946664466;0.0;37.78766266109595;0.0;36.174774621122225;0.0;34.499999999986485;0.0;30.408437804055616;0.0;41.0134387426218;0.0;28.856591622828113;0.0;23.000000000831257;0.0;33.179411117952206;0.0;26.95827153227444;0.0;30.875285345501418;0.0;18.400000001292554;0.0;33.87064884829401;0.0;37.09642492992608;0.0;10.579999999873552;0.0;30.87528534506258;0.0;33.40982369479424;0.0;29.69774569063985;0.0;28.11033442011654;0.0;36.63559977577283;0.0;28.09578383632651;0.0;14.993496457282001;0.0
r_2841;33.1794111178603;0.0;37.32683750796479;0.0;10.843394893274272;0.0;30.644872768525406;0.0;31.970000000123623;0.0;32.94899853968849;0.0;20.966887013027577;0.0;35.19999999986757;0.0;30.184047614968968;0.0;35.71394946664466;0.0;37.78766266109595;0.0;36.174774621122225;0.0;34.499999999986485;0.0;30.408437804055616;0.0;41.0134387426218;0.0;28.856591622828113;0.0;23.000000000831257;0.0;33.179411117952206;0.0;26.95827153227444;0.0;30.875285345501418;0.0;18.400000001292554;0.0;33.87064884829401;0.0;37.09642492992608;0.0;10.579999999873552;0.0;30.87528534506258;0.0;33.40982369479424;0.0;29.69774569063985;0.0;28.11033442011654;0.0;36.63559977577283;0.0;28.09578383632651;0.0;14.993496457282001;0.0
r_2842;33.1794111178603;0.0;37.32683750796479;0.0;10.843394893274272;0.0;30.644872768525406;0.0;31.970000000123623;0.0;32.94899853968849;0.0;20.966887013027577;0.0;35.19999999986757;0.0;30.184047614968968;0.0;35.71394946664466;0.0;37.78766266109595;0.0;36.174774621122225;0.0;34.499999999986485;0.0;30.408437804055616;0.0;41.0134387426218;0.0;28.856591622828113;0.0;23.000000000831257;0.0;33.179411117952206;0.0;26.95827153227444;0.0;30.875285345501418;0.0;18.400000001292554;0.0;33.87064884829401;0.0;37.09642492992608;0.0;10.579999999873552;0.0;30.87528534506258;0.0;33.40982369479424;0.0;29.69774569063985;0.0;28.11033442011654;0.0;36.63559977577283;0.0;28.09578383632651;0.0;14.993496457282001;0.0
r_2843;33.1794111178603;0.0;37.32683750796479;0.0;10.843394893274272;0.0;30.644872768525406;0.0;31.970000000123623;0.0;32.94899853968849;0.0;20.966887013027577;0.0;35.19999999986757;0.0;30.184047614968968;0.0;35.71394946664466;0.0;37.78766266109595;0.0;36.174774621122225;0.0;34.499999999986485;0.0;30.408437804055616;0.0;41.0134387426218;0.0;28.856591622828113;0.0;23.000000000831257;0.0;33.179411117952206;0.0;26.95827153227444;0.0;30.875285345501418;0.0;18.400000001292554;0.0;33.87064884829401;0.0;37.09642492992608;0.0;10.579999999873552;0.0;30.87528534506258;0.0;33.40982369479424;0.0;29.69774569063985;0.0;28.11033442011654;0.0;36.63559977577283;0.0;28.09578383632651;0.0;14.993496457282001;0.0
r_2844;16.589705558929726;0.0;18.663418753982402;0.0;5.421697446638505;0.0;15.322436384262891;0.0;15.985000000102307;0.0;16.474499269844234;0.0;10.483443506513789;0.0;17.599999999934255;0.0;15.092023807359713;0.0;17.856974733474164;0.0;18.893831330426128;0.0;18.087387310561475;0.0;17.249999999991246;0.0;15.204218902179383;0.0;20.5067193713109;0.0;14.428295811414012;0.0;11.500000000415621;0.0;16.589705558976174;0.0;13.47913576613722;0.0;15.437642672750716;0.0;9.200000000646426;0.0;16.935324424147005;0.0;18.548212464963044;0.0;5.289999999936697;0.0;15.437642672531878;0.0;16.704911847397288;0.0;14.848872845319924;0.0;14.055167210057329;0.0;18.31779988788641;0.0;14.047891918163254;0.0;7.496748228641004;0.0
r_2845;16.58970555893009;0.0;18.663418753616522;0.0;5.421697446638472;0.0;15.32243638426289;0.0;15.98499999993999;0.0;16.4744992698445;0.0;10.483443506513787;0.0;17.599999999934255;0.0;15.092023807431623;0.0;17.856974733387773;0.0;18.893831330248158;0.0;18.087387310561112;0.0;17.249999999841503;0.0;15.204218902179752;0.0;20.506719371310897;0.0;14.42829581141381;0.0;11.50000000030751;0.0;16.5897055589761;0.0;13.479135766137222;0.0;15.437642672750712;0.0;9.200000000646426;0.0;16.935324424147005;0.0;18.548212464963044;0.0;5.289999999936776;0.0;15.43764267253188;0.0;16.704911847397128;0.0;14.848872845319926;0.0;14.055167210057327;0.0;18.31779988788641;0.0;14.047891918163256;0.0;7.496748228752598;0.0
r_2846;16.58970555893045;0.0;18.663418753616522;0.0;5.421697446638548;0.0;15.322436384262543;0.0;15.984999999974521;0.0;16.474499269845275;0.0;10.483443506513789;0.0;17.599999999934255;0.0;15.092023807431767;0.0;17.85697473338108;0.0;18.89383133024865;0.0;18.087387310561386;0.0;17.249999999841705;0.0;15.204218902180179;0.0;20.50671937131121;0.0;14.42829581141401;0.0;11.50000000030769;0.0;16.58970555897636;0.0;13.479135766137418;0.0;15.437642672750863;0.0;9.200000000627512;0.0;16.93532442414742;0.0;18.548212464963683;0.0;5.2899999999368275;0.0;15.43764267253247;0.0;16.70491184739757;0.0;14.848872845320141;0.0;14.055167210057535;0.0;18.317799887886594;0.0;14.047891918163467;0.0;7.496748228752698;0.0
r_2847;16.58970555893073;0.0;18.663418753612284;0.0;5.42169744663847;0.0;15.3224363842626;0.0;15.985000000172706;0.0;16.474499269845037;0.0;10.483443506513947;0.0;17.599999999934017;0.0;15.092023807431772;0.0;17.856974733380817;0.0;18.893831330248734;0.0;18.087387310561386;0.0;17.249999999841645;0.0;15.204218902179885;0.0;20.506719371653965;0.0;14.428295811413761;0.0;11.500000000307676;0.0;16.589705558976306;0.0;13.479135766137485;0.0;15.437642672750867;0.0;9.20000000062712;0.0;16.935324424147257;0.0;18.54821246496322;0.0;5.289999999936854;0.0;15.437642672532156;0.0;16.704911847397884;0.0;14.848872845320146;0.0;14.055167210058023;0.0;18.317799887886594;0.0;14.047891918163534;0.0;7.496748228753198;0.0
r_2848;16.58970555893073;0.0;18.66341875361081;0.0;5.421697446638476;0.0;15.322436384262671;0.0;15.985000000173065;0.0;16.47449926984503;0.0;10.483443506513789;0.0;17.59999999993402;0.0;15.092023807431845;0.0;17.856974733381456;0.0;18.89383133024847;0.0;18.0873873105613;0.0;17.249999999841645;0.0;15.204218902180184;0.0;20.506719371640962;0.0;14.428295811413758;0.0;11.500000000307674;0.0;16.5897055589763;0.0;13.47913576613742;0.0;15.437642672751245;0.0;9.20000000062726;0.0;16.93532442414734;0.0;18.548212464907518;0.0;5.289999999936829;0.0;15.437642672532974;0.0;16.704911847397653;0.0;14.848872845320146;0.0;14.055167210057538;0.0;18.317799887886686;0.0;14.047891918163463;0.0;7.49674822875326;0.0
r_2849;16.589705558930486;0.0;18.66341875355037;0.0;5.421697446637386;0.0;15.322436384262598;0.0;15.98500000017307;0.0;16.474499269845133;0.0;10.483443506513872;0.0;17.599999999914083;0.0;15.092023807431767;0.0;17.856974733381225;0.0;18.893831330502863;0.0;18.08738731056156;0.0;17.249999999841886;0.0;15.204218902179887;0.0;20.506719371641363;0.0;14.428295811413957;0.0;11.500000000307677;0.0;16.589705558976316;0.0;13.479135766137487;0.0;15.437642672751018;0.0;9.200000000632153;0.0;16.935324424146668;0.0;18.54821246490706;0.0;5.289999999936932;0.0;15.437642672532204;0.0;16.70491184739782;0.0;14.848872845320146;0.0;14.05516721007662;0.0;18.317799887886707;0.0;14.047891918163463;0.0;7.496748228752799;0.0
